"text","val"
"@kdljner @baecjhyun hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@baechiz hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@krythls hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@somiyeh hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@ygjeannie hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@kminaah hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@noubleman hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@ohyrap hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@miyoungite hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@rlconmja hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@jsjrwr hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@jinyouncg hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@pcyeurs hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@KETEYONG hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@jnyoori hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@parakchanyeol hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@aestheisic hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"meray sawal ka jawab nahi hai yeh :-( https://t.co/HaU7YaaBav","negative"
"@vixfx87 @voustalt hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@rlsinbae hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@ch_vely hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@coofkies hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@Jhs94z hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@jsjkrr hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@oschunr hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@mxwonhs hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@yeouca hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@kataeysi hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@choronghi hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@yeojayaf hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@Hai_8273 やっぱランダムなんですねー！_´ཀ`」 ∠):_手渡しは変わらず大丈夫です！\nでしたら5つほどお願い出来ますか？よかったらお互いのトレードしたいですし！","negative"
"@klistalc hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@baerbiren hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@jsjrar @vslsooj @ggtnyns hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@nayentwce hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@krythls hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@krysahl hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@sou2mi hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@yotejah hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@kancmina hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@jscojg hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@schunof hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@kapelxodaf  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@youwnah  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@kahanbin  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@gg_hmykr  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@yeojalc  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@voustalh  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@JUFLI3T  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@fakerstawl  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@oshjunt  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@aexopcy  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@kryhtals  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@jsjokt  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@klyshue  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@shinyeeun  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@jintwan  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@exobek92  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@KIDSJEWSICCA  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@rlsinbae  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@rilsomee  hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@klestall hai sayange inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@canyuolf hai bra inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@kiitaeyeon hai ayanq inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@ktyeuc hai ayanq inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@CanyoIIo hai bra inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@exdahny hai ayanq inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@rlsoujg hai ayanq inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@sngyh hai inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@rvirneu hai ayanq inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@siyeocn hai ayanq inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@yeriurv hai ayanq inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@suezyls hai ayanq inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@sojgg hai ayanq inget pamey ga? missyousomuchmuchmuch{} ,kuy chatan lagi ","negative"
"@krysqtal hai ayanq inget pamey ga? missyousomuchmuchmuch {},kuy chatan lagi ","negative"
"@jsuyeof hai ayanq inget pamey ga? missyousomuchmuchmuch {},kuy chatan lagi ","negative"
"@yovja @sojungirl hai ayanq inget pamey ga? missyousomuch,kuy chatan lagi ","negative"
"@sulgci  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@sooju2ng  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@fxcha  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@krictals  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"RT @tanul_mittal: Muddat ho gya hai Chupp rehte.\n.\nKoi Sunta to Hum bhi Kuch kehte ","negative"
"@apinkci  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@rlwends  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@ohohkarin  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@yoejacl  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@yeojsm  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@maggielnd  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@ikonfabs  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@ireyney  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@kklysl  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@stepciw  hai ayanq inget pamey ga? missyousomuchmuchmuch {} ,kuy chatan lagi ","negative"
"@Uty_JKT48 Hai H-23 tapi kayaknya ga bisa ngerayain sama kamu ","negative"
"@jcnseomi  hai ayanq inget pamey ga? missyousomuch,kuy chatan lagi ","negative"
"@kddahyun  hai ayanq inget pamey ga? missyousomuch,kuy chatan lagi ","negative"
"@imggyun hai ayanq inget pamey ga? missyousomuch,kuy chatan lagi ","negative"
"@_boparai @charana22 Dekhna paina eh ki incident hai...","negative"
"RT @twtwanitaa: Anak pak mail meniaga galah,\nhai awak please jangan lah   https://t.co/0MigybYa6n","negative"
"Anak pak mail meniaga galah,\nhai awak please jangan lah   https://t.co/0MigybYa6n","negative"
"@Incognito_River kuch lucky logo ki Hai.. Baaki hum jaise ","negative"
"@hanasheikh418 chalo shukar hai yr tumhra wait karte karte meri ankh lag gayi :/ green tea bhi ni pi aesa soyi ","negative"
"@arkey11 @HasanSafin @Ankita_Shah8 @Madhu03_ @MinorityUnited @MoRizwanAzad1 Kisi bhakt ne joke mara hai .!","negative"
"RT @tanul_mittal: Muddat ho gya hai Chupp rehte.\n.\nKoi Sunta to Hum bhi Kuch kehte ","negative"
"RT @simmisha97: Kaise kaise hashtags tread ho rhe hai  y nt ours  @shantanum07 @gulshanrani222 #HappyBirthdayShantanuMaheshwari","negative"
"RT @Sarcasticd0c: @chqasim1  dil toota pra hai","negative"
"@chqasim1  dil toota pra hai","negative"
"I'm struggling to upload youtube videos at the moment, due to my editing software keep crashing on me when i try to render, sorry guys ","negative"
"@lennysy1 oo nga eh. Hai. Sayang. ","negative"
"@MHussainnn hahaha mera toh aata nahin hai ab. ","negative"
"@demslexic non me l'hai ricordato ","negative"
"Mi sembra impossibile nonna che non ci sei più  hai abbracciato il nonno da parte mia? Mi mancate!","negative"
"@allgdrsivan hai la fregna ","negative"
"@NofilRazi  calculus bhi jaan nikal rhi hai","negative"
"@iamrabia_19 Meri Pori Body Larz Gaye Hai Yar Khouf Sy Bhari Hue Hai ","negative"
"@ineedFragolaa tu quante volte l'hai visto? (sono dal pc e non ho le emoji  hahaha)","negative"
"@musaamohammad yeh bhi hai (","negative"
"@Jaali_Daactur21 Yeh bhe hai yaar ","negative"
"@pressingirl uaa hai cancellato anche le frasi belle ","negative"
"@MaskedSRKFan Haye professor ko dant kafi hai.  Tum to na karo aise","negative"
"@Whatsubtext hai ragggione nn sn degna!!!!! (","negative"
"RT @simmisha97: Kaise kaise hashtags tread ho rhe hai  y nt ours  @shantanum07 @gulshanrani222 #HappyBirthdayShantanuMaheshwari","negative"
"Kaise kaise hashtags tread ho rhe hai  y nt ours  @shantanum07 @gulshanrani222 #HappyBirthdayShantanuMaheshwari","negative"
"@Benji_Mascolo  @fedefederossi e a me non mi hai invitato ","negative"
"RT @Ekvillain007: @Adasingh1 mujhe sabit kyu karna? Mujhe kyu bol rahe? \nMaine kab kaha ki mujhe banna hai? \n\n@DiNu5050","negative"
"RT @Ekvillain007: @Adasingh1 mujhe sabit kyu karna? Mujhe kyu bol rahe? \nMaine kab kaha ki mujhe banna hai? \n\n@DiNu5050","negative"
"@Adasingh1 mujhe sabit kyu karna? Mujhe kyu bol rahe? \nMaine kab kaha ki mujhe banna hai? \n\n@DiNu5050","negative"
"Desidero vedere l'intera foto che hai messo come copertina!  — Eccoci https://t.co/NBpROjDpfZ","negative"
"RT @um_e_salma: aik pata nhn Q mujhy itna gussa aata hai ","negative"
"relationship status : Kal Monday Hai Woi Ghesi Pethi Masrofiyaat ","negative"
"Koi pills la do mujhe yar :3\nI fuckin dunno kya chutiyapa hai ye :/ &gt;\n\n~minie &gt;_&lt;","negative"
"@heisenbeng @bLueeekun hai hai ","negative"
"kaha hai bht dafa :o   https://t.co/Pn9oav7Bgz","negative"
"MI STAI DICENDO CHE ANCORA NON MI HAI MANDATO IL MESSAGGIO DICENDOMI CHE ANCHE QUESTA SETTIMANA TU CI SEI PER ME?  https://t.co/MaDUslInxt","negative"
"23 C Per Yea Hal Hai  Agay Kya Hoga Its Just Beginning Feeling Worried https://t.co/e2PXQFsOPe","negative"
"@AlexaCacciotti tu mi hai abbandonata ","negative"
"@auspicious_gift thik hai jaisi aapki marzi ","negative"
"@auspicious_gift Dm mai chat karni hai plz ","negative"
"@HuckFaters meri ball hai ye babes koe ghabranay ki baat nahin (","negative"
"@vikgdrs ohw no  non hai preso niente?","negative"
"RT @__TomL__: Every piece of news are ppl dying and bad things!!!!! @earth stop being so sad and peace out (((","negative"
"acne ne tabahi macha di hai meray chehrey pe ","negative"
"@ali_muhammadpti Masha'Allah..!! Ali Bhai You are Awesome..!! App mein itna Confidence Kese aya..?? Mujh mein nahi hai ye Confidence ","negative"
"RT @LeMePakistani: @SwaglessTweep sheesha hota hai, or haan maine reject kr k dil torrna hai, ab to koi kr hi degi ","negative"
"@SwaglessTweep sheesha hota hai, or haan maine reject kr k dil torrna hai, ab to koi kr hi degi ","negative"
"@Roohtabaa merey b yr kal hai ","negative"
"@DishPatani far yet so close. jiya to jalnay kay liye bana hai. jalta rahayga ","negative"
"Exactly 😁 so jana behtar hai   https://t.co/gqCLfGaiPo","negative"
"RT @SaunfElaichi: @Arissturtle her shop mai aisa he hai.. kuttay ki tarha peeche lg jatay hn becharay ","negative"
"@Arissturtle her shop mai aisa he hai.. kuttay ki tarha peeche lg jatay hn becharay ","negative"
"Ab Harsha Ji ko troll kartay huai khouf aata hai ","negative"
"@hanasheikh418 78% hoyi hai  :@","negative"
"aur aaisa kyun hai ki jab koi door chala jaata hai ... toh insaan ko kitni baatein yaad aati hai joh keh deni chahiye thi ","negative"
"@hanasheikh418 gusa arha hai lagta hai bohat moti ho gayi ho me jabhi upload hone me eithna time laga rahi hai  :P","negative"
"@Username__xD Itni mehnat say kisi nay banaai hai waisay ","negative"
"@penguica ab himmat ni hai. ","negative"
"@EmnaVD @Airaa_dvn @KamnaShamya Dekh Ye Sirf Tujhse Pyaar Krti Hai Mere Tweets B Nahi Phare :/ ","negative"
"@LectersLove  5 year wali hi ratt Lou :p baqi theory attempt karlena. .. But phasa deti hai equations bc  xD","negative"
"Raat hote hi kisise baat karne ka mann hota hai par koi nahi hota ","negative"
"RT @BeingR4hul: Mujhe chor do...Mere haal pe...Zinda hu yaar...Kaafi hai...!  #Lyrics","negative"
"RT @BeingR4hul: Mobile Data is about to finish  Ab kuch din offline rehna hai...!!","negative"
"Duniya already krrhi hai jo wo hmesha se krti ayi hai  https://t.co/81IbNEFPPV","negative"
"han wo to mujhay pata hai.. lekin kia krun? kind rehna ab adat hogaya hai  https://t.co/ZiCG2ua1a6","negative"
"@hanasheikh418 yr 51% pe ruki hoyi hai age bharne ka nam hi nhi Le rahi ","negative"
"RT @ujwalv_91: Yaadein yaad ati hai :-(\n #HappyBirthdayShantanuMaheshwari https://t.co/3Xzmw0CbFt","negative"
"@sawerapasha no Babar Azam?  what madness, isn't he supposed to be fit by Mar 16? Selection committe ka pagalpan hai ye!","negative"
"Yaadein yaad ati hai :-(\n #HappyBirthdayShantanuMaheshwari https://t.co/3Xzmw0CbFt","negative"
"Kuch #reletionship\n\n#Titanic_ship tarah hota hai pata nahi kab doob jata hai ;(  :&gt; — feeling heartbroken","negative"
"RT @BeingR4hul: Hamdard hai Humdam bhi hai Tu saath hai to zindagi...Tu jo kabhi dur rahe yeh humse ho jaye ajnabi..","negative"
"Pragya ko naa chatya howe bhi sakht dil honay ka naatk karna par raha hai  https://t.co/dsjZfcAJT2","negative"
"mood off hai  https://t.co/vy5IvuHiYO","negative"
"Pap weekend nyaaa — Hai lg nda bisa tdr nih  https://t.co/itpaYvGkcT","negative"
"Bola dedo, bole dafa ho ja, you're drinking too often lately aur kal hi pe hai  Bad dad. lol","negative"
"@_cyed Li thi sham mn ab aur nai longi sir mn bht dard hai ","negative"
"@saraarceri eheheheh, non mi hai invitata e sei stata catty. ","negative"
"RT @HudahMalik: Ab tu Gheron sy Mera Hall \nPocha Jata hai yahi \nDard e dil mery dil \nKo Rulata Hai......","negative"
"@v1ck3y_ \nnai (\nmtlb hai : ))","negative"
"Meri nahi hai  https://t.co/eXorJseKIc","negative"
"RT @Iam_Prerna: Chahe koi bhi cup jeet lo, kal Monday hi hai\n#GoodNight ","negative"
"Chahe koi bhi cup jeet lo, kal Monday hi hai\n#GoodNight ","negative"
"@gurruchoudhary ab toh aana aapka mushkill hi nhiii,namumkinnn hai  Koi chamatkar hi hojaye ;)","negative"
"RT @justicearnab: Here bhakt admits that modi ji bakwas karte hai. :-(  https://t.co/zD3HuNba8U","negative"
"RT @tanul_mittal: Muddat ho gya hai Chupp rehte.\n.\nKoi Sunta to Hum bhi Kuch kehte ","negative"
"@AnkAfridi humari team ko jaisay bohot aati hai ","negative"
"@mecyborg mera nhi hai. ","negative"
"@Sonia_Rocks_ Tmhari yaad to 24\7 aati hai ","negative"
"@shahdisha111 couldn't sleep last night, got headache and wo hoti hai na awyen bad wali feeling  aur hows you Dishu?","negative"
"Par AC ka outside unit bahut bada hai   https://t.co/g0695DnbIl","negative"
"Ghalti To sb sy hoti Hai  \nalti Mujh sy B ho Gai .. ","negative"
"RT @Marieebiskut: @Madridian_ @BCBtigers han yeh tou hai :c bss dil ko khush kr raha hun ","negative"
"@Madridian_ @BCBtigers han yeh tou hai :c bss dil ko khush kr raha hun ","negative"
"Ab tu Gheron sy Mera Hall \nPocha Jata hai yahi \nDard e dil mery dil \nKo Rulata Hai......","negative"
"@Angel_maham  jabse hai jana tumhe teri or chlne lge","negative"
"Here bhakt admits that modi ji bakwas karte hai. :-(  https://t.co/zD3HuNba8U","negative"
"Saala kal Monday kyu hai..  Team toh party karegi and hume kal office jaana hai  #AsiaCupT20Final","negative"
"@journojuno Trendulkar kaha hai! Missing him ","negative"
"@samar_abc @globalexpress92 Najanay Kitnay Chehron ki muskurahat cheeni hai iss Insan ney... ","negative"
"@_APeunjii rasanya bayangan si sexy kasur menghantui pikiran ( (?)\n\nOh hai unnie,apa kabar ^0^)/","negative"
"@MissAlinaKhan kya bigaara hai karachi ne tmhara? ","negative"
"Nano bemar hai \rMain mili b nai itna Arsa hua","negative"
"hai yup kangen  @Cindvia_JKT48","negative"
"Bas jeet kar isi cheez ka dukh hota hai  https://t.co/783AnYXMSd","negative"
"@BOTTVMHAR non hai letto quelle su di te  volevo essere dolcE","negative"
"RT @tanul_mittal: Muddat ho gya hai Chupp rehte.\n.\nKoi Sunta to Hum bhi Kuch kehte ","negative"
"Punjab janay ka dil kr rha hai ","negative"
"@adammgdr Forse hai ragione ","negative"
"Dengan ayah ( ""@Mijanistic_BMS: Hai, dengan siapa di situ? ""@MijanisticCNJR (( ""@Mijanistic_BMS Guayamu mbakk ""@MijanisticPKL","negative"
"@RathiRomil13 filhal to ye catch bahut beautifully lia hai.","negative"
"@hassanthegr8 lo ji.. is mein naik parveen ki kya bat hai.. kon sa muje 20 naflon ka sawab milna is se ","negative"
"@_cyed kaisy puchoon, hai Aisa kion by zaban Sa ye jahan hai \rKhushi k pal kahan dhoondu by nisha Sa wqt b yahn hai..","negative"
"RT @KohliMyJaan: Match jaldi jeeto  Rise of Nation khelna hai😹😹😹😹😹😹","negative"
"RT @KohliMyJaan: Match jaldi jeeto  Rise of Nation khelna hai😹😹😹😹😹😹","negative"
"@joshuansol  yang malu malu tuh siapa (((( yaudah deh kenalan hai kamu siapa? ","negative"
